seed,phase,phase_name,phase_total_runs,phase_epochs_per_run,run_idx,run_total,lr,wd,bs,drop_path_rate,epoch,epoch_total,loss,train_acc_pct,test_acc_pct
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,13,20,0.4871,82.73,79.38
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,14,20,0.4823,82.95,79.31
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,15,20,0.4826,82.88,79.17
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,16,20,0.4786,83.24,79.26
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,17,20,0.4763,83.12,79.45
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,18,20,0.476,83.19,79.53
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,19,20,0.4699,83.41,79.51
[38042],2,grid search,27,20,1,27,1e-05,0.02,256,0.0,20,20,0.4802,83.01,79.38
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,1,20,0.5647,80.21,78.64
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,2,20,0.5573,80.27,78.71
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,3,20,0.5567,80.38,78.66
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,4,20,0.5544,80.43,78.75
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,5,20,0.5485,80.77,78.93
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,6,20,0.5444,80.84,79.11
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,7,20,0.5462,80.65,78.75
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,8,20,0.5443,80.59,79.02
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,9,20,0.5449,80.77,79.06
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,10,20,0.5359,81.03,79.17
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,11,20,0.5399,81.07,79.05
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,12,20,0.533,81.08,79.14
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,13,20,0.5334,81.19,79.22
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,14,20,0.5282,81.43,79.3
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,15,20,0.5304,81.19,79.2
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,16,20,0.5309,81.33,79.32
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,17,20,0.5279,81.46,79.41
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,18,20,0.5242,81.35,79.51
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,19,20,0.5238,81.53,79.59
[38042],2,grid search,27,20,2,27,1e-05,0.02,256,0.1,20,20,0.5249,81.54,79.69
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,1,20,0.6115,78.49,78.55
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,2,20,0.6049,78.65,78.65
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,3,20,0.6002,78.91,78.67
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,4,20,0.5977,78.78,78.73
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,5,20,0.5946,79.22,78.74
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,6,20,0.589,79.17,78.85
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,7,20,0.5902,79.19,78.88
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,8,20,0.5864,79.28,78.88
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,9,20,0.5861,79.37,78.81
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,10,20,0.5822,79.27,79.05
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,11,20,0.5767,79.51,79.03
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,12,20,0.5745,79.69,79.05
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,13,20,0.5763,79.91,79.03
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,14,20,0.5719,79.87,79.03
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,15,20,0.5696,79.85,79.1
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,16,20,0.5694,79.84,79.0
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,17,20,0.5644,80.06,79.08
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,18,20,0.5632,80.14,79.02
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,19,20,0.5641,80.15,79.18
[38042],2,grid search,27,20,3,27,1e-05,0.02,256,0.2,20,20,0.5614,80.16,79.26
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,1,20,0.5114,81.95,78.63
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,2,20,0.509,82.08,78.69
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,3,20,0.506,82.17,78.93
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,4,20,0.5046,82.22,78.88
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,5,20,0.5041,82.23,78.79
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,6,20,0.5002,82.44,78.76
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,7,20,0.4959,82.49,78.68
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,8,20,0.4986,82.34,79.0
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,9,20,0.4956,82.39,79.09
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,10,20,0.4932,82.43,79.11
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,11,20,0.4938,82.54,78.97
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,12,20,0.4892,82.82,78.98
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,13,20,0.4887,82.72,79.11
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,14,20,0.4879,82.95,79.12
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,15,20,0.4827,82.93,79.17
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,16,20,0.4811,83.01,79.29
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,17,20,0.4802,83.21,79.2
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,18,20,0.48,83.01,79.38
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,19,20,0.4808,83.05,79.29
[38042],2,grid search,27,20,4,27,1e-05,0.07,256,0.0,20,20,0.4733,83.3,79.34
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,1,20,0.557,80.28,78.74
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,2,20,0.5578,80.37,78.59
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,3,20,0.5561,80.41,78.63
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,4,20,0.5513,80.56,78.72
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,5,20,0.5478,80.65,78.71
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,6,20,0.5466,80.77,78.91
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,7,20,0.5448,80.74,79.0
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,8,20,0.5458,80.87,79.1
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,9,20,0.5419,80.92,79.06
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,10,20,0.5411,80.86,79.14
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,11,20,0.5401,80.96,79.19
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,12,20,0.538,81.01,79.22
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,13,20,0.5323,81.39,79.26
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,14,20,0.533,81.12,79.43
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,15,20,0.5299,81.32,79.05
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,16,20,0.5303,81.3,79.24
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,17,20,0.5284,81.44,79.32
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,18,20,0.5227,81.49,79.35
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,19,20,0.525,81.52,79.46
[38042],2,grid search,27,20,5,27,1e-05,0.07,256,0.1,20,20,0.5217,81.64,79.33
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,1,20,0.6129,78.49,78.51
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,2,20,0.6008,78.87,78.72
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,3,20,0.6024,78.63,78.77
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,4,20,0.5943,79.07,78.84
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,5,20,0.5924,79.15,78.8
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,6,20,0.5851,79.36,78.87
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,7,20,0.5895,79.17,78.85
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,8,20,0.5861,79.42,78.76
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,9,20,0.5777,79.57,78.9
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,10,20,0.5784,79.59,78.94
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,11,20,0.5771,79.74,79.13
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,12,20,0.5778,79.75,79.05
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,13,20,0.5752,79.65,79.06
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,14,20,0.5709,79.9,79.05
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,15,20,0.5698,79.78,79.25
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,16,20,0.5663,80.11,79.14
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,17,20,0.5647,80.07,79.13
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,18,20,0.567,79.97,79.25
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,19,20,0.5621,80.09,79.35
[38042],2,grid search,27,20,6,27,1e-05,0.07,256,0.2,20,20,0.5636,80.23,79.18
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,1,20,0.5108,81.94,78.5
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,2,20,0.5118,81.98,78.65
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,3,20,0.5065,82.07,78.71
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,4,20,0.5067,82.27,78.68
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,5,20,0.504,82.25,78.89
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,6,20,0.4976,82.39,78.74
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,7,20,0.4937,82.53,78.89
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,8,20,0.4961,82.36,79.01
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,9,20,0.4935,82.59,78.84
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,10,20,0.4899,82.75,79.13
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,11,20,0.4908,82.86,78.99
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,12,20,0.4868,82.95,79.09
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,13,20,0.4875,82.84,78.97
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,14,20,0.4819,83.0,79.13
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,15,20,0.4832,82.99,79.06
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,16,20,0.4797,83.02,79.37
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,17,20,0.4812,83.09,79.41
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,18,20,0.4794,83.2,79.34
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,19,20,0.4746,83.07,79.26
[38042],2,grid search,27,20,7,27,1e-05,0.15,256,0.0,20,20,0.4748,83.24,79.61
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,1,20,0.5612,80.23,78.64
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,2,20,0.5595,80.24,78.85
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,3,20,0.5526,80.61,78.83
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,4,20,0.5514,80.42,78.75
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,5,20,0.553,80.47,78.78
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,6,20,0.5531,80.55,78.77
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,7,20,0.5449,80.77,78.88
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,8,20,0.5426,80.89,78.9
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,9,20,0.5382,80.88,79.08
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,10,20,0.5392,81.1,79.24
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,11,20,0.5365,80.85,79.26
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,12,20,0.536,81.04,79.25
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,13,20,0.5329,81.1,79.23
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,14,20,0.534,81.16,79.22
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,15,20,0.5313,81.05,79.31
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,16,20,0.5337,81.21,79.34
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,17,20,0.5231,81.61,79.41
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,18,20,0.5235,81.61,79.42
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,19,20,0.5227,81.55,79.39
[38042],2,grid search,27,20,8,27,1e-05,0.15,256,0.1,20,20,0.5194,81.62,79.42
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,1,20,0.6144,78.28,78.61
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,2,20,0.6033,78.76,78.74
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,3,20,0.5979,78.91,78.69
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,4,20,0.5986,79.09,78.7
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,5,20,0.5909,79.1,78.95
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,6,20,0.5924,79.27,79.0
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,7,20,0.588,79.36,78.94
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,8,20,0.5847,79.26,78.92
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,9,20,0.5822,79.44,79.08
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,10,20,0.5793,79.41,78.88
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,11,20,0.5745,79.88,79.12
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,12,20,0.5741,79.84,79.12
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,13,20,0.5743,79.79,78.97
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,14,20,0.5727,79.75,79.03
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,15,20,0.5719,79.95,79.09
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,16,20,0.5688,79.84,79.11
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,17,20,0.5655,79.94,79.39
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,18,20,0.5662,80.06,79.1
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,19,20,0.5654,80.0,79.3
[38042],2,grid search,27,20,9,27,1e-05,0.15,256,0.2,20,20,0.5626,80.21,79.49
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,1,20,0.5115,82.08,78.5
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,2,20,0.5086,82.03,78.69
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,3,20,0.5061,82.28,78.65
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,4,20,0.503,82.25,78.82
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,5,20,0.4996,82.32,78.94
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,6,20,0.5022,82.48,78.95
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,7,20,0.4956,82.52,78.84
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,8,20,0.4991,82.45,78.96
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,9,20,0.4942,82.71,79.08
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,10,20,0.4923,82.63,79.07
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,11,20,0.488,82.79,79.12
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,12,20,0.4887,82.89,79.27
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,13,20,0.488,82.82,79.23
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,14,20,0.4859,82.78,79.36
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,15,20,0.4873,82.82,79.17
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,16,20,0.4818,83.0,79.1
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,17,20,0.4783,83.18,79.19
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,18,20,0.4756,83.2,79.37
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,19,20,0.4777,82.95,79.24
[38042],2,grid search,27,20,10,27,1e-05,0.02,256,0.0,20,20,0.4731,83.1,79.26
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,1,20,0.5614,80.19,78.77
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,2,20,0.5621,80.16,78.62
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,3,20,0.5551,80.56,78.53
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,4,20,0.5507,80.58,78.81
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,5,20,0.5488,80.48,78.83
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,6,20,0.5453,80.7,78.99
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,7,20,0.5442,80.82,79.0
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,8,20,0.5465,80.77,78.87
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,9,20,0.5399,80.86,79.02
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,10,20,0.5424,80.87,79.26
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,11,20,0.5358,81.29,79.28
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,12,20,0.5374,80.98,79.14
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,13,20,0.5358,80.99,79.39
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,14,20,0.5318,81.21,79.38
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,15,20,0.529,81.23,79.28
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,16,20,0.5321,81.32,79.36
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,17,20,0.5256,81.59,79.37
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,18,20,0.5271,81.5,79.64
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,19,20,0.526,81.44,79.48
[38042],2,grid search,27,20,11,27,1e-05,0.02,256,0.1,20,20,0.5239,81.48,79.57
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,1,20,0.6137,78.19,78.67
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,2,20,0.6063,78.71,78.68
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,3,20,0.6079,78.5,78.67
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,4,20,0.5975,78.8,78.7
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,5,20,0.5903,79.09,78.85
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,6,20,0.5902,79.15,78.72
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,7,20,0.5882,79.22,78.9
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,8,20,0.5906,79.2,78.87
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,9,20,0.5852,79.53,78.93
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,10,20,0.58,79.39,78.97
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,11,20,0.5776,79.63,79.1
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,12,20,0.5733,79.76,78.98
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,13,20,0.5753,79.71,79.05
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,14,20,0.5704,79.7,78.94
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,15,20,0.5735,79.63,79.09
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,16,20,0.5661,79.98,78.98
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,17,20,0.5648,80.01,79.35
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,18,20,0.5616,80.09,79.15
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,19,20,0.5598,80.2,79.42
[38042],2,grid search,27,20,12,27,1e-05,0.02,256,0.2,20,20,0.5618,80.13,79.44
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,1,20,0.5151,81.9,78.44
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,2,20,0.5124,81.87,78.72
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,3,20,0.508,81.94,79.0
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,4,20,0.5044,82.16,78.78
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,5,20,0.5007,82.46,78.79
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,6,20,0.5035,82.16,78.89
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,7,20,0.4997,82.46,78.81
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,8,20,0.4985,82.44,79.21
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,9,20,0.498,82.56,79.26
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,10,20,0.4938,82.64,79.16
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,11,20,0.4924,82.65,79.05
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,12,20,0.4838,82.96,79.09
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,13,20,0.4924,82.7,79.34
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,14,20,0.4867,82.81,79.26
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,15,20,0.4812,82.88,79.44
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,16,20,0.4826,83.11,79.2
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,17,20,0.4802,82.92,79.15
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,18,20,0.4786,83.08,79.24
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,19,20,0.4783,82.99,79.24
[38042],2,grid search,27,20,13,27,1e-05,0.07,256,0.0,20,20,0.4713,83.39,79.31
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,1,20,0.5651,80.08,78.61
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,2,20,0.5563,80.3,78.76
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,3,20,0.5572,80.14,78.68
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,4,20,0.5503,80.64,78.68
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,5,20,0.5447,80.92,78.72
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,6,20,0.5449,80.83,78.97
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,7,20,0.5462,80.75,78.89
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,8,20,0.5415,80.94,79.04
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,9,20,0.5425,80.74,79.0
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,10,20,0.5416,80.93,79.07
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,11,20,0.5373,80.86,79.09
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,12,20,0.5369,80.97,79.04
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,13,20,0.5346,81.22,79.13
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,14,20,0.5311,81.28,79.03
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,15,20,0.5301,81.38,79.35
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,16,20,0.5313,81.08,79.06
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,17,20,0.5235,81.46,79.32
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,18,20,0.5237,81.47,79.39
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,19,20,0.5272,81.6,79.39
[38042],2,grid search,27,20,14,27,1e-05,0.07,256,0.1,20,20,0.5199,81.81,79.35
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,1,20,0.6156,78.38,78.68
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,2,20,0.6072,78.44,78.67
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,3,20,0.6024,78.73,78.75
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,4,20,0.5948,79.19,78.61
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,5,20,0.5929,79.03,78.75
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,6,20,0.5922,79.14,78.96
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,7,20,0.5875,79.23,79.06
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,8,20,0.5834,79.5,78.89
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,9,20,0.58,79.42,78.94
[38042],2,grid search,27,20,15,27,1e-05,0.07,256,0.2,10,20,0.5736,79.67,78.88
