seed,epoch,epoch_total,member,train_batch_size,data_build_s,train_time_s,eval_time_s,loss,train_acc_pct,test_acc_pct,lr_sched_start,lr_sched_end,pbt_lr,pbt_batch_size,pbt_weight_decay,pbt_drop_path,pbt_warmup_epochs
38042,70,70,0,64,1.674893856048584,32.851070404052734,1.4451899528503418,0.3842,86.43,78.87,1.11e-06,1e-06,1e-06,64,,,
38042,70,70,1,256,1.6901543140411377,10.04459547996521,1.4633777141571045,0.4866,82.4,75.71,0.000365,0.000456,0.000456,256,0.139,0.057,5.0
38042,70,70,2,256,1.675654649734497,10.195199489593506,1.374176263809204,0.2428,91.41,79.04,1.27e-06,1e-06,1e-06,256,0.13,0.106,5.0
38042,70,70,3,64,1.6784038543701172,33.442282915115356,1.3887758255004883,0.2534,91.18,78.65,1.15e-06,1e-06,1e-06,64,0.15,0.079,5.0
38042,70,70,4,128,1.6738715171813965,17.653242111206055,1.3883345127105713,0.3478,87.83,78.82,1.21e-06,1e-06,1e-06,128,0.118,0.127,5.0
217401,1,70,0,256,1.6463842391967773,11.907087564468384,1.3398654460906982,1.9707,26.27,32.42,6.92e-07,0.000136,0.000136,256,0.127,0.2,5.0
217401,1,70,1,64,1.6571884155273438,32.4740788936615,1.4169673919677734,1.9406,27.33,34.94,1.49e-07,0.000116,0.000116,64,0.127,0.2,5.0
217401,1,70,2,64,1.6407809257507324,32.41668653488159,1.357123851776123,1.9995,25.39,30.85,4.19e-08,3.28e-05,3.28e-05,64,0.116,0.144,5.0
217401,1,70,3,64,1.6619768142700195,32.176124811172485,1.4202067852020264,2.0094,25.62,30.79,3.2e-08,2.51e-05,2.51e-05,64,0.128,0.179,5.0
217401,1,70,4,128,1.6750335693359375,16.37720513343811,1.4464218616485596,2.0186,25.27,30.79,6.85e-08,2.69e-05,2.69e-05,128,,,
217401,2,70,0,256,1.6709797382354736,10.182172775268555,1.370854377746582,1.7567,34.68,36.47,0.000136,0.000272,0.000272,256,0.127,0.2,5.0
217401,2,70,1,64,1.6701629161834717,32.20816445350647,1.3718349933624268,1.7253,35.81,40.3,0.000116,0.000232,0.000232,64,0.127,0.2,5.0
217401,2,70,2,64,1.656240463256836,31.76647162437439,1.376054048538208,1.7998,32.95,35.07,3.28e-05,6.56e-05,6.56e-05,64,0.116,0.144,5.0
217401,2,70,3,64,1.6712417602539062,32.58497190475464,1.3688242435455322,1.805,33.08,34.31,2.51e-05,5.02e-05,5.02e-05,64,0.128,0.179,5.0
217401,2,70,4,128,1.6606574058532715,16.386980056762695,1.4015166759490967,1.8135,32.96,33.88,2.69e-05,5.37e-05,5.37e-05,128,,,
217401,3,70,0,256,1.6685798168182373,10.044363975524902,1.3721299171447754,1.6256,40.06,43.51,0.000272,0.000408,0.000408,256,0.127,0.2,5.0
217401,3,70,1,64,1.6623809337615967,32.15132522583008,1.3644990921020508,1.6058,41.02,43.47,0.000232,0.000349,0.000349,64,0.127,0.2,5.0
217401,3,70,2,64,1.6720952987670898,31.611804723739624,1.3765473365783691,1.6962,37.08,38.2,6.56e-05,9.83e-05,9.83e-05,64,0.116,0.144,5.0
217401,3,70,3,64,1.6630034446716309,31.868003368377686,1.3827390670776367,1.7032,36.74,35.6,5.02e-05,7.52e-05,7.52e-05,64,0.128,0.179,5.0
217401,3,70,4,128,1.672886848449707,17.422306060791016,1.4288885593414307,1.7213,36.12,37.38,5.37e-05,8.05e-05,8.05e-05,128,,,
217401,4,70,0,256,1.6626403331756592,10.137900114059448,1.371225118637085,1.5268,44.08,46.85,0.000408,0.000543,0.000543,256,0.127,0.2,5.0
217401,4,70,1,64,1.6819372177124023,32.99976468086243,1.4379181861877441,1.5415,43.82,46.19,0.000349,0.000465,0.000465,64,0.127,0.2,5.0
217401,4,70,2,64,1.6666505336761475,32.25753140449524,1.3898184299468994,1.5768,42.07,43.93,9.83e-05,0.000131,0.000131,64,0.116,0.144,5.0
217401,4,70,3,64,1.6817686557769775,32.31896209716797,1.384488821029663,1.6031,41.47,45.22,7.52e-05,0.0001,0.0001,64,0.128,0.179,5.0
217401,4,70,4,128,1.6802480220794678,16.879727125167847,1.3766331672668457,1.6102,40.72,43.67,8.05e-05,0.000107,0.000107,128,,,
217401,5,70,0,256,1.6692748069763184,9.816928625106812,1.3540854454040527,1.4764,45.92,47.02,0.000543,0.000678,0.000678,256,0.127,0.2,5.0
217401,5,70,1,64,1.6612138748168945,32.16001057624817,1.420177936553955,1.5039,45.11,44.54,0.000465,0.000581,0.000581,64,0.127,0.2,5.0
217401,5,70,2,64,1.6732351779937744,31.977139711380005,1.3841357231140137,1.4838,45.74,46.64,0.000131,0.000164,0.000164,64,0.116,0.144,5.0
217401,5,70,3,64,1.6611957550048828,32.74596834182739,1.3990769386291504,1.5007,45.24,45.57,0.0001,0.000125,0.000125,64,0.128,0.179,5.0
217401,5,70,4,128,1.6730232238769531,17.14489507675171,1.3943605422973633,1.5153,44.77,46.65,0.000107,0.000134,0.000134,128,,,
217401,6,70,0,256,1.6522939205169678,9.991700649261475,1.3572449684143066,1.4194,48.26,50.48,0.000678,0.000678,0.000678,256,0.127,0.2,5.0
217401,6,70,1,64,1.67350172996521,31.928367376327515,1.4111709594726562,1.3563,50.87,51.38,2.26e-07,0.000177,0.000177,64,0.127,0.2,5.0
217401,6,70,2,64,1.6642577648162842,32.256120681762695,1.4022870063781738,1.4178,48.57,50.8,0.000164,0.000164,0.000164,64,0.116,0.144,5.0
217401,6,70,3,64,1.6759202480316162,32.33758497238159,1.369215726852417,1.4243,48.37,49.26,0.000125,0.000125,0.000125,64,0.128,0.179,5.0
217401,6,70,4,128,1.6681528091430664,16.720608949661255,1.3669443130493164,1.4283,47.92,51.35,0.000134,0.000134,0.000134,128,,,
217401,7,70,0,256,1.6718196868896484,9.909736394882202,1.363088607788086,1.3632,50.3,49.17,0.000678,0.000677,0.000677,256,0.127,0.2,5.0
217401,7,70,1,64,1.6596887111663818,32.24722719192505,1.3787283897399902,1.3885,49.69,48.66,0.000177,0.000354,0.000354,64,0.127,0.2,5.0
217401,7,70,2,64,1.676600456237793,32.14066481590271,1.4162232875823975,1.3606,50.42,51.05,0.000164,0.000163,0.000163,64,0.116,0.144,5.0
217401,7,70,3,64,1.6659612655639648,32.07632827758789,1.3553204536437988,1.3512,51.12,50.69,0.000125,0.000125,0.000125,64,0.128,0.179,5.0
217401,7,70,4,128,1.6763722896575928,16.971484899520874,1.3792424201965332,1.3627,50.65,50.59,0.000134,0.000134,0.000134,128,,,
217401,8,70,0,256,1.6712536811828613,10.020249128341675,1.3644912242889404,1.3207,51.9,54.35,0.000677,0.000675,0.000675,256,0.127,0.2,5.0
217401,8,70,1,64,1.6785283088684082,32.83787393569946,1.4053561687469482,1.414,48.56,47.52,0.000354,0.000531,0.000531,64,0.127,0.2,5.0
217401,8,70,2,64,1.6662929058074951,33.13988757133484,1.4321680068969727,1.3165,52.19,50.27,0.000163,0.000163,0.000163,64,0.116,0.144,5.0
217401,8,70,3,64,1.6755971908569336,32.33062267303467,1.4728517532348633,1.3033,52.93,53.88,0.000125,0.000125,0.000125,64,0.128,0.179,5.0
217401,8,70,4,128,1.6590323448181152,16.721697092056274,1.3711860179901123,1.3137,52.38,53.18,0.000134,0.000133,0.000133,128,,,
217401,9,70,0,256,1.680872917175293,10.099433660507202,1.4265174865722656,1.2721,54.02,55.8,0.000675,0.000672,0.000672,256,0.127,0.2,5.0
217401,9,70,1,64,1.6592648029327393,32.25390815734863,1.4411182403564453,1.4094,48.82,50.31,0.000531,0.000708,0.000708,64,0.127,0.2,5.0
217401,9,70,2,64,1.674666404724121,31.434269428253174,1.4649896621704102,1.2738,53.79,54.95,0.000163,0.000162,0.000162,64,0.116,0.144,5.0
217401,9,70,3,64,1.6700646877288818,33.00748324394226,1.3831682205200195,1.2594,54.46,53.28,0.000125,0.000124,0.000124,64,0.128,0.179,5.0
217401,9,70,4,128,1.675994634628296,17.298075914382935,1.3695261478424072,1.2677,54.17,54.24,0.000133,0.000133,0.000133,128,,,
217401,10,70,0,256,1.6627168655395508,9.901719808578491,1.3749616146087646,1.235,55.37,55.84,0.000672,0.000668,0.000668,256,0.127,0.2,5.0
217401,10,70,1,64,1.6735689640045166,32.184694051742554,1.4217529296875,1.3918,49.55,49.66,0.000708,0.000885,0.000885,64,0.127,0.2,5.0
217401,10,70,2,64,1.665632724761963,32.09496188163757,1.4570930004119873,1.2403,55.31,55.12,0.000162,0.000161,0.000161,64,0.116,0.144,5.0
217401,10,70,3,64,1.671231985092163,32.28339219093323,1.3683831691741943,1.2123,56.28,57.48,0.000124,0.000124,0.000124,64,0.128,0.179,5.0
217401,10,70,4,128,1.661085605621338,17.403234720230103,1.3719069957733154,1.2252,55.67,56.98,0.000133,0.000132,0.000132,128,,,
217401,11,70,0,256,1.6727569103240967,10.800220727920532,1.5135109424591064,1.2082,56.47,57.6,0.000668,0.000664,0.000664,256,0.127,0.2,5.0
217401,11,70,1,64,1.6547000408172607,32.59287762641907,1.4958691596984863,1.1587,58.33,56.69,1.88e-07,0.000147,0.000147,64,0.128,0.179,5.0
217401,11,70,2,64,1.6760694980621338,32.92980766296387,1.364267110824585,1.1969,56.86,58.88,0.000161,0.00016,0.00016,64,0.116,0.144,5.0
217401,11,70,3,64,1.6607189178466797,31.918013095855713,1.4417250156402588,1.1775,57.78,59.43,0.000124,0.000123,0.000123,64,0.128,0.179,5.0
217401,11,70,4,128,1.6752772331237793,16.938119173049927,1.3565924167633057,1.1958,56.98,57.05,0.000132,0.000131,0.000131,128,,,
217401,12,70,0,256,1.6644809246063232,9.956335067749023,1.3790996074676514,1.1489,58.88,59.35,0.000664,0.000659,0.000659,256,0.127,0.2,5.0
217401,12,70,1,64,1.6705145835876465,32.96394634246826,1.3770575523376465,1.2511,54.95,54.34,0.000147,0.000294,0.000294,64,0.128,0.179,5.0
217401,12,70,2,64,1.6596088409423828,32.08850169181824,1.3608026504516602,1.1658,58.12,58.72,0.00016,0.000159,0.000159,64,0.116,0.144,5.0
217401,12,70,3,64,1.6769845485687256,34.126930236816406,1.3759713172912598,1.1341,59.41,59.66,0.000123,0.000122,0.000122,64,0.128,0.179,5.0
217401,12,70,4,128,1.6690709590911865,16.721831560134888,1.409743309020996,1.1631,58.1,59.2,0.000131,0.00013,0.00013,128,,,
217401,13,70,0,256,1.6754124164581299,10.052039623260498,1.385317325592041,1.1181,60.05,60.21,0.000659,0.000653,0.000653,256,0.127,0.2,5.0
217401,13,70,1,64,1.6616559028625488,31.995259046554565,1.4323344230651855,1.2908,53.44,52.51,0.000294,0.00044,0.00044,64,0.128,0.179,5.0
217401,13,70,2,64,1.675680160522461,33.05832386016846,1.3887596130371094,1.13,59.55,60.25,0.000159,0.000158,0.000158,64,0.116,0.144,5.0
217401,13,70,3,64,1.6647272109985352,32.45199418067932,1.3619370460510254,1.1021,60.66,60.53,0.000122,0.000121,0.000121,64,0.128,0.179,5.0
217401,13,70,4,128,1.6685595512390137,17.62722420692444,1.439659833908081,1.1282,59.46,59.67,0.00013,0.000129,0.000129,128,,,
217401,14,70,0,256,1.666102647781372,9.945712089538574,1.3718228340148926,1.0856,61.29,60.85,0.000653,0.000647,0.000647,256,0.127,0.2,5.0
217401,14,70,1,64,1.6726093292236328,32.93194222450256,1.4288058280944824,1.3102,52.89,54.59,0.00044,0.000587,0.000587,64,0.128,0.179,5.0
217401,14,70,2,64,1.672835111618042,34.01158356666565,1.4341087341308594,1.0959,60.88,60.68,0.000158,0.000156,0.000156,64,0.116,0.144,5.0
217401,14,70,3,64,1.675954818725586,32.15831637382507,1.3571414947509766,1.068,61.94,63.1,0.000121,0.00012,0.00012,64,0.128,0.179,5.0
217401,14,70,4,128,1.6595149040222168,17.37038016319275,1.387263298034668,1.0984,60.71,60.46,0.000129,0.000128,0.000128,128,,,
217401,15,70,0,256,1.675171136856079,9.897760152816772,1.3792781829833984,1.0568,62.07,62.17,0.000647,0.000639,0.000639,256,0.127,0.2,5.0
217401,15,70,1,64,1.6666717529296875,33.56279468536377,1.373143196105957,1.3108,52.93,53.68,0.000587,0.000733,0.000733,64,0.128,0.179,5.0
217401,15,70,2,64,1.6746926307678223,32.45826005935669,1.4938814640045166,1.0595,61.79,62.92,0.000156,0.000154,0.000154,64,0.116,0.144,5.0
217401,15,70,3,64,1.666626214981079,32.90871024131775,1.3912913799285889,1.0443,62.76,63.24,0.00012,0.000118,0.000118,64,0.128,0.179,5.0
217401,15,70,4,128,1.673537254333496,17.27357053756714,1.3788275718688965,1.0735,61.46,62.75,0.000128,0.000126,0.000126,128,,,
217401,16,70,0,256,1.6660230159759521,10.08650517463684,1.361579179763794,1.0234,63.43,63.01,0.000639,0.000631,0.000631,256,0.127,0.2,5.0
217401,16,70,1,128,1.6775875091552734,16.941472053527832,1.378760576248169,0.9772,65.34,64.28,3.66e-07,0.000143,0.000143,128,0.143,0.192,5.0
217401,16,70,2,64,1.6689021587371826,32.80751967430115,1.3711025714874268,1.0355,63.07,64.2,0.000154,0.000153,0.000153,64,0.116,0.144,5.0
217401,16,70,3,64,1.6759202480316162,32.04325771331787,1.4307162761688232,1.0107,63.71,63.09,0.000118,0.000117,0.000117,64,0.128,0.179,5.0
217401,16,70,4,128,1.6645734310150146,16.844789505004883,1.3741798400878906,1.0469,62.81,63.16,0.000126,0.000125,0.000125,128,,,
217401,17,70,0,256,1.6762151718139648,9.966360569000244,1.3651385307312012,0.9988,64.56,64.04,0.000631,0.000623,0.000623,256,0.127,0.2,5.0
217401,17,70,1,128,1.6635117530822754,16.801395177841187,1.364159107208252,1.0436,62.72,62.26,0.000143,0.000286,0.000286,128,0.143,0.192,5.0
217401,17,70,2,64,1.674532175064087,32.18469214439392,1.373823642730713,1.0041,64.21,63.71,0.000153,0.00015,0.00015,64,0.116,0.144,5.0
217401,17,70,3,64,1.6751482486724854,31.98632025718689,1.4404313564300537,0.9877,64.8,64.34,0.000117,0.000115,0.000115,64,0.128,0.179,5.0
217401,17,70,4,128,1.6973598003387451,17.05970549583435,1.3713598251342773,1.0216,63.5,64.16,0.000125,0.000123,0.000123,128,,,
217401,18,70,0,256,1.6630511283874512,9.886813879013062,1.3921737670898438,0.9818,65.06,64.73,0.000623,0.000614,0.000614,256,0.127,0.2,5.0
217401,18,70,1,128,1.6787900924682617,17.03723454475403,1.3707878589630127,1.103,60.58,60.65,0.000286,0.00043,0.00043,128,0.143,0.192,5.0
217401,18,70,2,64,1.6644399166107178,32.09266209602356,1.4078950881958008,0.9818,65.03,66.1,0.00015,0.000148,0.000148,64,0.116,0.144,5.0
217401,18,70,3,64,1.6759934425354004,32.38674807548523,1.3797173500061035,0.9632,65.69,66.34,0.000115,0.000113,0.000113,64,0.128,0.179,5.0
217401,18,70,4,128,1.668184518814087,17.191112518310547,1.462263822555542,1.0033,64.27,63.46,0.000123,0.000121,0.000121,128,,,
217401,19,70,0,256,1.6841228008270264,10.158755540847778,1.384150743484497,0.9463,66.52,66.41,0.000614,0.000604,0.000604,256,0.127,0.2,5.0
217401,19,70,1,128,1.6709461212158203,17.152842044830322,1.385962724685669,1.1442,59.04,59.9,0.00043,0.000573,0.000573,128,0.143,0.192,5.0
217401,19,70,2,64,1.670398473739624,32.656771421432495,1.3678293228149414,0.9547,66.02,67.06,0.000148,0.000146,0.000146,64,0.116,0.144,5.0
217401,19,70,3,64,1.6663105487823486,32.69690704345703,1.3815343379974365,0.9385,66.41,66.66,0.000113,0.000112,0.000112,64,0.128,0.179,5.0
217401,19,70,4,128,1.6772041320800781,17.681092500686646,1.371046781539917,0.9793,65.11,66.21,0.000121,0.000119,0.000119,128,,,
217401,20,70,0,256,1.6649065017700195,9.965102672576904,1.3627979755401611,0.926,67.06,66.86,0.000604,0.000593,0.000593,256,0.127,0.2,5.0
217401,20,70,1,128,1.673710823059082,17.167865991592407,1.406620740890503,1.1569,58.46,60.53,0.000573,0.000715,0.000715,128,0.143,0.192,5.0
217401,20,70,2,64,1.6623342037200928,33.4319372177124,1.4003870487213135,0.9331,66.62,67.37,0.000146,0.000143,0.000143,64,0.116,0.144,5.0
217401,20,70,3,64,1.6720879077911377,32.64373540878296,1.3664255142211914,0.9144,67.61,67.45,0.000112,0.00011,0.00011,64,0.128,0.179,5.0
217401,20,70,4,128,1.6642608642578125,17.427114248275757,1.369323968887329,0.9584,66.12,65.34,0.000119,0.000117,0.000117,128,,,
217401,21,70,0,256,1.6756057739257812,9.85094928741455,1.370086908340454,0.9075,67.64,68.25,0.000593,0.000582,0.000582,256,0.127,0.2,5.0
217401,21,70,1,128,1.6647555828094482,17.064480304718018,1.3679306507110596,0.8691,69.13,68.14,3.05e-07,0.000119,0.000119,128,0.133,0.2,5.0
217401,21,70,2,64,1.6739461421966553,32.98360800743103,1.4022624492645264,0.9079,67.77,68.01,0.000143,0.000141,0.000141,64,0.116,0.144,5.0
217401,21,70,3,64,1.668816328048706,35.12014842033386,1.4168426990509033,0.8951,68.06,67.89,0.00011,0.000108,0.000108,64,0.128,0.179,5.0
217401,21,70,4,128,1.6742238998413086,17.252918243408203,1.3887977600097656,0.9401,66.81,66.95,0.000117,0.000115,0.000115,128,,,
217401,22,70,0,256,1.6696279048919678,10.206799268722534,1.3833873271942139,0.8887,68.41,67.43,0.000582,0.00057,0.00057,256,0.127,0.2,5.0
217401,22,70,1,128,1.6755881309509277,17.199410438537598,1.3799717426300049,0.9236,67.17,66.76,0.000119,0.000239,0.000239,128,0.133,0.2,5.0
217401,22,70,2,64,1.674945592880249,35.42947173118591,1.3643929958343506,0.8918,68.34,68.57,0.000141,0.000138,0.000138,64,0.116,0.144,5.0
217401,22,70,3,64,1.6815998554229736,32.99900197982788,1.4421403408050537,0.8809,68.87,69.29,0.000108,0.000105,0.000105,64,0.128,0.179,5.0
217401,22,70,4,128,1.6708002090454102,17.11725926399231,1.367976188659668,0.923,67.27,67.4,0.000115,0.000113,0.000113,128,,,
217401,23,70,0,256,1.6831715106964111,10.032310009002686,1.3748860359191895,0.872,69.06,67.73,0.00057,0.000558,0.000558,256,0.127,0.2,5.0
217401,23,70,1,128,1.6658082008361816,17.05408024787903,1.3751795291900635,0.9771,65.43,63.74,0.000239,0.000358,0.000358,128,0.133,0.2,5.0
217401,23,70,2,64,1.6772096157073975,32.91669988632202,1.3833377361297607,0.8718,68.98,68.54,0.000138,0.000135,0.000135,64,0.116,0.144,5.0
217401,23,70,3,64,1.6651222705841064,33.328683853149414,1.3910396099090576,0.8592,69.43,68.84,0.000105,0.000103,0.000103,64,0.128,0.179,5.0
217401,23,70,4,128,1.6725704669952393,17.00924801826477,1.3857030868530273,0.8985,68.24,67.11,0.000113,0.00011,0.00011,128,,,
217401,24,70,0,256,1.6655571460723877,10.150046348571777,1.3911049365997314,0.8501,69.66,68.73,0.000558,0.000545,0.000545,256,0.127,0.2,5.0
217401,24,70,1,128,1.6757655143737793,17.178889274597168,1.3833510875701904,1.037,63.04,62.73,0.000358,0.000477,0.000477,128,0.133,0.2,5.0
217401,24,70,2,64,1.669130802154541,32.83901119232178,1.3814215660095215,0.8489,69.79,69.32,0.000135,0.000132,0.000132,64,0.116,0.144,5.0
217401,24,70,3,64,1.6689777374267578,33.010032415390015,1.3688719272613525,0.8395,70.3,69.93,0.000103,0.000101,0.000101,64,0.128,0.179,5.0
217401,24,70,4,128,1.6613376140594482,17.502116203308105,1.3722925186157227,0.8814,68.79,67.5,0.00011,0.000108,0.000108,128,,,
217401,25,70,0,256,1.6764607429504395,9.921854496002197,1.3673789501190186,0.8286,70.61,69.93,0.000545,0.000532,0.000532,256,0.127,0.2,5.0
217401,25,70,1,128,1.6623215675354004,17.093070030212402,1.3712446689605713,1.06,62.41,63.36,0.000477,0.000596,0.000596,128,0.133,0.2,5.0
217401,25,70,2,64,1.6805052757263184,33.84329652786255,1.4112348556518555,0.8274,70.56,69.82,0.000132,0.000129,0.000129,64,0.116,0.144,5.0
217401,25,70,3,64,1.6753556728363037,32.7844774723053,1.3602793216705322,0.8223,70.9,70.71,0.000101,9.85e-05,9.85e-05,64,0.128,0.179,5.0
217401,25,70,4,128,1.681229829788208,17.884121656417847,1.3816301822662354,0.8647,69.14,68.47,0.000108,0.000105,0.000105,128,,,
217401,26,70,0,256,1.667553424835205,10.118865966796875,1.3709709644317627,0.8139,71.17,71.01,0.000532,0.000518,0.000518,256,0.127,0.2,5.0
217401,26,70,1,64,1.6761994361877441,32.743839740753174,1.3639676570892334,0.7834,72.39,71.41,9.71e-08,7.6e-05,7.6e-05,64,0.113,0.2,5.0
217401,26,70,2,64,1.6669299602508545,32.511807680130005,1.3678438663482666,0.8104,71.38,71.33,0.000129,0.000125,0.000125,64,0.116,0.144,5.0
217401,26,70,3,64,1.668912649154663,31.855421543121338,1.3660495281219482,0.8052,71.74,70.25,9.85e-05,9.59e-05,9.59e-05,64,0.128,0.179,5.0
217401,26,70,4,128,1.6680643558502197,17.071068286895752,1.4182000160217285,0.8497,69.67,69.06,0.000105,0.000103,0.000103,128,,,
217401,27,70,0,256,1.6731340885162354,9.913784265518188,1.3878734111785889,0.7955,71.78,71.03,0.000518,0.000504,0.000504,256,0.127,0.2,5.0
217401,27,70,1,64,1.6597964763641357,32.425172090530396,1.3676581382751465,0.8349,70.41,69.32,7.6e-05,0.000152,0.000152,64,0.113,0.2,5.0
217401,27,70,2,64,1.6814002990722656,33.89178252220154,1.4796113967895508,0.7942,71.77,70.59,0.000125,0.000122,0.000122,64,0.116,0.144,5.0
217401,27,70,3,64,1.6569504737854004,33.70268678665161,1.3770873546600342,0.7913,71.96,70.26,9.59e-05,9.34e-05,9.34e-05,64,0.128,0.179,5.0
217401,27,70,4,128,1.6812307834625244,16.88557505607605,1.423701524734497,0.8356,70.28,69.59,0.000103,9.98e-05,9.98e-05,128,,,
217401,28,70,0,256,1.6658048629760742,10.00818681716919,1.369795560836792,0.7798,72.51,70.89,0.000504,0.00049,0.00049,256,0.127,0.2,5.0
217401,28,70,1,64,1.6741349697113037,32.48835253715515,1.372649908065796,0.9102,67.65,67.9,0.000152,0.000228,0.000228,64,0.113,0.2,5.0
217401,28,70,2,64,1.6639034748077393,32.039560079574585,1.3774991035461426,0.7827,72.25,71.91,0.000122,0.000118,0.000118,64,0.116,0.144,5.0
217401,28,70,3,64,1.6790578365325928,32.17046046257019,1.3739945888519287,0.7711,72.76,71.47,9.34e-05,9.07e-05,9.07e-05,64,0.128,0.179,5.0
217401,28,70,4,128,1.6724555492401123,18.085395574569702,1.3598744869232178,0.8184,70.69,69.72,9.98e-05,9.7e-05,9.7e-05,128,,,
217401,29,70,0,256,1.6746108531951904,10.422297239303589,1.4323914051055908,0.7659,73.0,72.21,0.00049,0.000475,0.000475,256,0.127,0.2,5.0
217401,29,70,1,64,1.6670112609863281,32.024978160858154,1.4700822830200195,0.9549,66.21,65.17,0.000228,0.000304,0.000304,64,0.113,0.2,5.0
217401,29,70,2,64,1.678990125656128,33.073418378829956,1.3767571449279785,0.7613,72.91,71.97,0.000118,0.000115,0.000115,64,0.116,0.144,5.0
217401,29,70,3,64,1.6645147800445557,33.60464310646057,1.3530988693237305,0.7609,72.87,71.91,9.07e-05,8.8e-05,8.8e-05,64,0.128,0.179,5.0
217401,29,70,4,128,1.6817951202392578,16.8690927028656,1.3639609813690186,0.8002,71.52,70.48,9.7e-05,9.41e-05,9.41e-05,128,,,
217401,30,70,0,256,1.65865159034729,10.025670289993286,1.448488473892212,0.7466,73.45,72.46,0.000475,0.00046,0.00046,256,0.127,0.2,5.0
217401,30,70,1,64,1.6697673797607422,32.60690259933472,1.3724350929260254,0.9966,64.72,64.65,0.000304,0.00038,0.00038,64,0.113,0.2,5.0
217401,30,70,2,64,1.663562536239624,31.345871925354004,1.4460935592651367,0.7429,73.72,71.49,0.000115,0.000111,0.000111,64,0.116,0.144,5.0
217401,30,70,3,64,1.6685941219329834,32.69308400154114,1.4058489799499512,0.7426,73.49,72.68,8.8e-05,8.52e-05,8.52e-05,64,0.128,0.179,5.0
217401,30,70,4,128,1.669219732284546,17.060938596725464,1.4355320930480957,0.7902,72.07,71.54,9.41e-05,9.11e-05,9.11e-05,128,,,
217401,31,70,0,256,1.677494764328003,10.014509201049805,1.366868019104004,0.7305,74.13,72.89,0.00046,0.000444,0.000444,256,0.127,0.2,5.0
217401,31,70,1,64,1.6697447299957275,33.13603949546814,1.462038278579712,0.7253,74.46,71.42,1.41e-07,0.00011,0.00011,64,0.126,0.2,5.0
217401,31,70,2,64,1.6744532585144043,32.782087326049805,1.36126708984375,0.7314,74.17,72.64,0.000111,0.000108,0.000108,64,0.116,0.144,5.0
217401,31,70,3,64,1.6588153839111328,32.499534368515015,1.4986016750335693,0.7272,74.13,72.64,8.52e-05,8.24e-05,8.24e-05,64,0.128,0.179,5.0
217401,31,70,4,128,1.6729199886322021,16.844537496566772,1.3822813034057617,0.7735,72.5,69.97,9.11e-05,8.8e-05,8.8e-05,128,,,
217401,32,70,0,256,1.6708719730377197,9.836154699325562,1.4123940467834473,0.7205,74.45,73.6,0.000444,0.000428,0.000428,256,0.127,0.2,5.0
217401,32,70,1,64,1.6748559474945068,32.98784136772156,1.3825197219848633,0.8271,70.82,68.61,0.00011,0.00022,0.00022,64,0.126,0.2,5.0
217401,32,70,2,64,1.6778795719146729,32.62867069244385,1.357820749282837,0.7124,74.74,73.1,0.000108,0.000104,0.000104,64,0.116,0.144,5.0
217401,32,70,3,64,1.6753509044647217,33.44278049468994,1.3771190643310547,0.7151,74.55,73.33,8.24e-05,7.95e-05,7.95e-05,64,0.128,0.179,5.0
217401,32,70,4,128,1.6667897701263428,16.752431631088257,1.3936195373535156,0.7561,73.19,71.48,8.8e-05,8.5e-05,8.5e-05,128,,,
217401,33,70,0,256,1.6731336116790771,10.272410869598389,1.518836498260498,0.7032,75.16,73.65,0.000428,0.000413,0.000413,256,0.127,0.2,5.0
217401,33,70,1,64,1.6579012870788574,32.275733947753906,1.3831508159637451,0.9284,67.07,67.12,0.00022,0.00033,0.00033,64,0.126,0.2,5.0
217401,33,70,2,64,1.674515724182129,32.79272484779358,1.378483772277832,0.695,75.29,73.39,0.000104,0.0001,0.0001,64,0.116,0.144,5.0
217401,33,70,3,64,1.6642041206359863,33.37059712409973,1.3848927021026611,0.698,75.14,73.39,7.95e-05,7.66e-05,7.66e-05,64,0.128,0.179,5.0
217401,33,70,4,128,1.686197280883789,17.18354892730713,1.3659825325012207,0.746,73.7,71.75,8.5e-05,8.18e-05,8.18e-05,128,,,
217401,34,70,0,256,1.661618947982788,10.097480535507202,1.3811824321746826,0.6834,75.95,73.56,0.000413,0.000397,0.000397,256,0.127,0.2,5.0
217401,34,70,1,64,1.673637866973877,32.77884817123413,1.4375722408294678,0.9961,64.79,63.17,0.00033,0.00044,0.00044,64,0.126,0.2,5.0
217401,34,70,2,64,1.6727180480957031,33.450583696365356,1.428168773651123,0.684,75.94,74.17,0.0001,9.61e-05,9.61e-05,64,0.116,0.144,5.0
217401,34,70,3,64,1.6764941215515137,32.5005362033844,1.376025676727295,0.6855,75.42,74.29,7.66e-05,7.36e-05,7.36e-05,64,0.128,0.179,5.0
217401,34,70,4,128,1.6617622375488281,16.72817301750183,1.3724915981292725,0.7291,74.15,71.95,8.18e-05,7.87e-05,7.87e-05,128,,,
217401,35,70,0,256,1.6770057678222656,9.985534191131592,1.4261982440948486,0.6673,76.71,74.54,0.000397,0.00038,0.00038,256,0.127,0.2,5.0
217401,35,70,1,64,1.6642935276031494,32.00466346740723,1.4083173274993896,1.0479,62.7,62.66,0.00044,0.000549,0.000549,64,0.126,0.2,5.0
217401,35,70,2,64,1.6674749851226807,33.395936489105225,1.3576204776763916,0.6668,76.29,74.06,9.61e-05,9.22e-05,9.22e-05,64,0.116,0.144,5.0
